Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Phosphatidylinositol signaling system,74/97,1.7543726015339803e-124,3.3859391209605816e-122,0,0,356.5339521250611,101597.35888668858,DGKG;PI4K2B;CALML5;CALML6;DGKA;MTMR14;INPPL1;PTEN;PIK3CD;CALML3;PIK3C2G;CALML4;PIK3CB;PIK3C2A;PIK3C2B;PIP4P2;PIP4P1;PLCZ1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;PRKCG;PRKCB;IPMK;OCRL;PRKCA;DGKZ;INPP4A;INPP4B;PLCB3;PLCB4;PIK3CA;DGKQ;ITPKA;PIK3C3;PLCB1;PLCB2;PI4K2A;MTMR1;MTMR2;MTMR3;INPP1;ITPR1;MTMR8;ITPR2;PIK3R3;ITPR3;PIK3R2;PIK3R1;MTMR4;MTMR6;MTM1;MTMR7;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PLCG2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;CDIPT;SYNJ2;PIKFYVE;SYNJ1;PI4KA;CALM3;PI4KB;PLCD3;PLCD4;PLCD1
GO_Biological_Process_2021,Phosphatidylinositol signaling system,74/97,1.7543726015339803e-124,3.3859391209605816e-122,0,0,356.5339521250611,101597.35888668858,DGKG;PI4K2B;CALML5;CALML6;DGKA;MTMR14;INPPL1;PTEN;PIK3CD;CALML3;PIK3C2G;CALML4;PIK3CB;PIK3C2A;PIK3C2B;PIP4P2;PIP4P1;PLCZ1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;PRKCG;PRKCB;IPMK;OCRL;PRKCA;DGKZ;INPP4A;INPP4B;PLCB3;PLCB4;PIK3CA;DGKQ;ITPKA;PIK3C3;PLCB1;PLCB2;PI4K2A;MTMR1;MTMR2;MTMR3;INPP1;ITPR1;MTMR8;ITPR2;PIK3R3;ITPR3;PIK3R2;PIK3R1;MTMR4;MTMR6;MTM1;MTMR7;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PLCG2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;CDIPT;SYNJ2;PIKFYVE;SYNJ1;PI4KA;CALM3;PI4KB;PLCD3;PLCD4;PLCD1
GO_Biological_Process_2021,Inositol phosphate metabolism,59/73,1.777786569178183e-101,1.7155640392569466e-99,0,0,430.9052553663952,99963.8682027652,PI4K2B;MTMR14;INPPL1;PTEN;PIK3CD;PIK3C2G;PIK3CB;PIK3C2A;PIK3CG;PIK3C2B;PLCZ1;PIP5KL1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;IPMK;OCRL;INPP4A;INPP4B;MINPP1;PLCB3;PLCB4;PIK3CA;ITPKA;PIK3C3;PLCB1;PLCB2;PI4K2A;MTMR1;MTMR2;MTMR3;INPP1;MTMR8;MTMR4;MTMR6;MTM1;MTMR7;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PLCG2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;CDIPT;SYNJ2;PIKFYVE;SYNJ1;PI4KA;PLCH1;PI4KB;PLCH2;PLCD3;PLCD4;PLCD1
KEGG_2021_Human,Inositol phosphate metabolism,59/73,1.777786569178183e-101,1.7155640392569466e-99,0,0,430.9052553663952,99963.8682027652,PI4K2B;MTMR14;INPPL1;PTEN;PIK3CD;PIK3C2G;PIK3CB;PIK3C2A;PIK3CG;PIK3C2B;PLCZ1;PIP5KL1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;IPMK;OCRL;INPP4A;INPP4B;MINPP1;PLCB3;PLCB4;PIK3CA;ITPKA;PIK3C3;PLCB1;PLCB2;PI4K2A;MTMR1;MTMR2;MTMR3;INPP1;MTMR8;MTMR4;MTMR6;MTM1;MTMR7;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PLCG2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;CDIPT;SYNJ2;PIKFYVE;SYNJ1;PI4KA;PLCH1;PI4KB;PLCH2;PLCD3;PLCD4;PLCD1
KEGG_2021_Human,Rap1 signaling pathway,62/210,1.6154207669045404e-68,1.0392540267085876e-66,0,0,43.21479374110953,6745.664691963708,ITGB1;CALML5;CALML6;CTNND1;PIK3CD;CALML3;CALML4;PIK3CB;CRKL;RAC2;PLCE1;RAC3;RAC1;HRAS;PRKCG;VAV3;MAGI1;PRKCI;PRKCB;MAGI3;MAGI2;PRKCA;RHOA;VAV1;VAV2;TIAM1;PLCB3;MRAS;PLCB4;PIK3CA;PARD3;RAPGEF1;RAPGEF2;LCP2;PLCB1;RAF1;PLCB2;CRK;SRC;GNAI3;PIK3R3;PARD6G;PIK3R2;PIK3R1;PRKCZ;GNAI1;GNAI2;RAP1B;CDC42;NRAS;PARD6B;RAP1A;PARD6A;RRAS;PLCG1;BRAF;AFDN;GNAQ;CALM3;KRAS;LAT;BCAR1
GO_Biological_Process_2021,Rap1 signaling pathway,62/210,1.6154207669045404e-68,1.0392540267085876e-66,0,0,43.21479374110953,6745.664691963708,ITGB1;CALML5;CALML6;CTNND1;PIK3CD;CALML3;CALML4;PIK3CB;CRKL;RAC2;PLCE1;RAC3;RAC1;HRAS;PRKCG;VAV3;MAGI1;PRKCI;PRKCB;MAGI3;MAGI2;PRKCA;RHOA;VAV1;VAV2;TIAM1;PLCB3;MRAS;PLCB4;PIK3CA;PARD3;RAPGEF1;RAPGEF2;LCP2;PLCB1;RAF1;PLCB2;CRK;SRC;GNAI3;PIK3R3;PARD6G;PIK3R2;PIK3R1;PRKCZ;GNAI1;GNAI2;RAP1B;CDC42;NRAS;PARD6B;RAP1A;PARD6A;RRAS;PLCG1;BRAF;AFDN;GNAQ;CALM3;KRAS;LAT;BCAR1
KEGG_2021_Human,Chemokine signaling pathway,56/192,2.171078294285502e-61,1.047545276992755e-59,0,0,41.20168067226891,5755.152389258469,ITK;PIK3CD;PIK3CB;PIK3CG;CRKL;PREX1;RAC2;RAC3;RAC1;HRAS;VAV3;PRKCB;PRKCD;RHOA;VAV1;VAV2;FGR;TIAM1;HCK;PLCB3;PLCB4;PIK3CA;PARD3;RAF1;PLCB1;SOS1;CRK;PLCB2;SOS2;ROCK1;SHC1;SRC;PXN;GNAI3;WAS;PIK3R3;PIK3R2;PIK3R1;PRKCZ;PIK3R6;GNAI1;PIK3R5;GNAI2;RAP1B;CDC42;NRAS;RAP1A;PLCG2;PLCG1;LYN;BRAF;PTK2;GNAQ;GRB2;KRAS;BCAR1
GO_Biological_Process_2021,Chemokine signaling pathway,56/192,2.171078294285502e-61,1.047545276992755e-59,0,0,41.20168067226891,5755.152389258469,ITK;PIK3CD;PIK3CB;PIK3CG;CRKL;PREX1;RAC2;RAC3;RAC1;HRAS;VAV3;PRKCB;PRKCD;RHOA;VAV1;VAV2;FGR;TIAM1;HCK;PLCB3;PLCB4;PIK3CA;PARD3;RAF1;PLCB1;SOS1;CRK;PLCB2;SOS2;ROCK1;SHC1;SRC;PXN;GNAI3;WAS;PIK3R3;PIK3R2;PIK3R1;PRKCZ;PIK3R6;GNAI1;PIK3R5;GNAI2;RAP1B;CDC42;NRAS;RAP1A;PLCG2;PLCG1;LYN;BRAF;PTK2;GNAQ;GRB2;KRAS;BCAR1
GO_Biological_Process_2021,Focal adhesion,51/201,2.4333778297049e-52,9.392838422660917e-51,0,0,33.15084577114428,3939.817055643686,ITGB1;PTEN;ILK;PIK3CD;LAMC2;PIK3CB;CRKL;RAC2;RAC3;RAC1;HRAS;PRKCG;VAV3;PRKCB;PDPK1;ACTN1;ITGA2;PRKCA;ACTN4;RHOA;VAV1;VAV2;PIK3CA;RAPGEF1;RAF1;SOS1;CRK;DOCK1;SOS2;VCL;ROCK1;SHC1;SRC;PXN;PIK3R3;PIK3R2;PIK3R1;RAP1B;CDC42;RAP1A;PIP5K1A;PIP5K1B;FYN;PIP5K1C;CAV3;CAV2;CAV1;BRAF;PTK2;GRB2;BCAR1
KEGG_2021_Human,Focal adhesion,51/201,2.4333778297049e-52,9.392838422660917e-51,0,0,33.15084577114428,3939.817055643686,ITGB1;PTEN;ILK;PIK3CD;LAMC2;PIK3CB;CRKL;RAC2;RAC3;RAC1;HRAS;PRKCG;VAV3;PRKCB;PDPK1;ACTN1;ITGA2;PRKCA;ACTN4;RHOA;VAV1;VAV2;PIK3CA;RAPGEF1;RAF1;SOS1;CRK;DOCK1;SOS2;VCL;ROCK1;SHC1;SRC;PXN;PIK3R3;PIK3R2;PIK3R1;RAP1B;CDC42;RAP1A;PIP5K1A;PIP5K1B;FYN;PIP5K1C;CAV3;CAV2;CAV1;BRAF;PTK2;GRB2;BCAR1
KEGG_2021_Human,Regulation of actin cytoskeleton,52/218,7.682480116788548e-52,2.471197770900316e-50,0,0,30.670602409638555,3609.791346370562,ITGB1;PIK3CD;WASL;PIK3CB;CRKL;RAC2;PIP4K2A;RAC3;PIP4K2B;PIP4K2C;RAC1;HRAS;VAV3;ACTN1;ITGA2;INSRR;RRAS2;ACTN4;RHOA;VAV1;VAV2;TIAM1;MRAS;PIK3CA;EZR;ARHGEF7;RAF1;SOS1;CRK;DOCK1;SOS2;VCL;ARHGEF6;ROCK1;SRC;PXN;PIK3R3;PIK3R2;PIK3R1;CDC42;NRAS;RRAS;PIP5K1A;PIP5K1B;PIP5K1C;MSN;BRAF;BAIAP2;PTK2;PIKFYVE;KRAS;BCAR1
GO_Biological_Process_2021,Regulation of actin cytoskeleton,52/218,7.682480116788548e-52,2.471197770900316e-50,0,0,30.670602409638555,3609.791346370562,ITGB1;PIK3CD;WASL;PIK3CB;CRKL;RAC2;PIP4K2A;RAC3;PIP4K2B;PIP4K2C;RAC1;HRAS;VAV3;ACTN1;ITGA2;INSRR;RRAS2;ACTN4;RHOA;VAV1;VAV2;TIAM1;MRAS;PIK3CA;EZR;ARHGEF7;RAF1;SOS1;CRK;DOCK1;SOS2;VCL;ARHGEF6;ROCK1;SRC;PXN;PIK3R3;PIK3R2;PIK3R1;CDC42;NRAS;RRAS;PIP5K1A;PIP5K1B;PIP5K1C;MSN;BRAF;BAIAP2;PTK2;PIKFYVE;KRAS;BCAR1
GO_Biological_Process_2021,Proteoglycans in cancer,49/205,7.340892321256503e-49,2.0239888828607216e-47,0,0,30.31476569407604,3359.8827665598665,ITGB1;PIK3CD;PIK3CB;PLCE1;RAC1;HRAS;PRKCG;VAV3;PRKCB;PDPK1;ITGA2;GAB1;RRAS2;PRKCA;RHOA;VAV1;VAV2;TIAM1;MRAS;PIK3CA;EZR;RAF1;SOS1;SOS2;ROCK1;SRC;PXN;ITPR1;PIK3R3;ITPR2;PIK3R2;ITPR3;PIK3R1;CBL;CDC42;NRAS;RRAS;PLCG2;PLCG1;CAV3;CAV2;CAV1;MSN;BRAF;PTPN11;PTK2;GRB2;KRAS;PTPN6
KEGG_2021_Human,Proteoglycans in cancer,49/205,7.340892321256503e-49,2.0239888828607216e-47,0,0,30.31476569407604,3359.8827665598665,ITGB1;PIK3CD;PIK3CB;PLCE1;RAC1;HRAS;PRKCG;VAV3;PRKCB;PDPK1;ITGA2;GAB1;RRAS2;PRKCA;RHOA;VAV1;VAV2;TIAM1;MRAS;PIK3CA;EZR;RAF1;SOS1;SOS2;ROCK1;SRC;PXN;ITPR1;PIK3R3;ITPR2;PIK3R2;ITPR3;PIK3R1;CBL;CDC42;NRAS;RRAS;PLCG2;PLCG1;CAV3;CAV2;CAV1;MSN;BRAF;PTPN11;PTK2;GRB2;KRAS;PTPN6
GO_Biological_Process_2021,Ras signaling pathway,50/232,2.0008972931472127e-47,4.8271647197176516e-46,0,0,26.61027091720161,2861.3466471308693,CALML5;CALML6;PIK3CD;CALML3;CALML4;PIK3CB;RASSF1;RAC2;PLCE1;RAC3;RAC1;HRAS;PRKCG;RALBP1;PRKCB;GAB1;RRAS2;PRKCA;GAB2;RHOA;TIAM1;ZAP70;MRAS;PIK3CA;RASA1;RIN1;RAF1;SOS1;SOS2;ARF6;SHC1;PIK3R3;PIK3R2;PIK3R1;RAP1B;CDC42;NRAS;RAP1A;RRAS;PLCG2;ABL1;ABL2;PLCG1;PTPN11;AFDN;NF1;CALM3;GRB2;KRAS;LAT
KEGG_2021_Human,Ras signaling pathway,50/232,2.0008972931472127e-47,4.8271647197176516e-46,0,0,26.61027091720161,2861.3466471308693,CALML5;CALML6;PIK3CD;CALML3;CALML4;PIK3CB;RASSF1;RAC2;PLCE1;RAC3;RAC1;HRAS;PRKCG;RALBP1;PRKCB;GAB1;RRAS2;PRKCA;GAB2;RHOA;TIAM1;ZAP70;MRAS;PIK3CA;RASA1;RIN1;RAF1;SOS1;SOS2;ARF6;SHC1;PIK3R3;PIK3R2;PIK3R1;RAP1B;CDC42;NRAS;RAP1A;RRAS;PLCG2;ABL1;ABL2;PLCG1;PTPN11;AFDN;NF1;CALM3;GRB2;KRAS;LAT
GO_Biological_Process_2021,Leukocyte transendothelial migration,38/114,4.1219116439692353e-44,8.839210525400692e-43,0,0,45.96261682242991,4591.54716080369,ITGB1;ITK;ROCK1;TXK;CTNND1;PXN;GNAI3;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;GNAI1;GNAI2;RAP1B;CDC42;RAP1A;PLCG2;RAC2;PLCG1;RAC1;PRKCG;VAV3;PRKCB;ACTN1;MSN;PRKCA;PTPN11;ACTN4;PTK2;RHOA;VAV1;VAV2;AFDN;PIK3CA;EZR;VCL;BCAR1
KEGG_2021_Human,Leukocyte transendothelial migration,38/114,4.1219116439692353e-44,8.839210525400692e-43,0,0,45.96261682242991,4591.54716080369,ITGB1;ITK;ROCK1;TXK;CTNND1;PXN;GNAI3;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;GNAI1;GNAI2;RAP1B;CDC42;RAP1A;PLCG2;RAC2;PLCG1;RAC1;PRKCG;VAV3;PRKCB;ACTN1;MSN;PRKCA;PTPN11;ACTN4;PTK2;RHOA;VAV1;VAV2;AFDN;PIK3CA;EZR;VCL;BCAR1
KEGG_2021_Human,Phospholipase D signaling pathway,41/148,8.8449487515861655e-44,1.70707510905613e-42,0,0,35.668202152633214,3535.9278982842293,DGKG;SHC1;DGKA;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;PIK3R6;PIK3CG;PIK3R5;NRAS;RRAS;PLCG2;PIP5K1A;PIP5K1B;FYN;PIP5K1C;PLCG1;HRAS;SYK;GAB1;RRAS2;PRKCA;PTPN11;GAB2;DGKZ;RHOA;PLCB3;MRAS;PLCB4;PIK3CA;DGKQ;GRB2;KRAS;RAF1;PLCB1;SOS1;PLCB2;SOS2;ARF6
GO_Biological_Process_2021,Phospholipase D signaling pathway,41/148,8.8449487515861655e-44,1.70707510905613e-42,0,0,35.668202152633214,3535.9278982842293,DGKG;SHC1;DGKA;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;PIK3R6;PIK3CG;PIK3R5;NRAS;RRAS;PLCG2;PIP5K1A;PIP5K1B;FYN;PIP5K1C;PLCG1;HRAS;SYK;GAB1;RRAS2;PRKCA;PTPN11;GAB2;DGKZ;RHOA;PLCB3;MRAS;PLCB4;PIK3CA;DGKQ;GRB2;KRAS;RAF1;PLCB1;SOS1;PLCB2;SOS2;ARF6
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",37/119,1.1834297432982051e-41,2.0763812768777603e-40,0,0,41.27294384571753,3889.46201847029,SHC1;IRS4;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;IRS2;ITPR3;PIK3R2;PIK3R1;PIK3CB;GNAI1;CRKL;GNAI2;NRAS;GNA11;PLCG2;PLCG1;HRAS;PRKCG;PRKCB;PRKCA;PTK2;PLCB3;PLCB4;PIK3CA;GNAQ;GRB2;KRAS;RAF1;PLCB1;SOS1;CRK;PLCB2;SOS2;BCAR1
GO_Biological_Process_2021,"Growth hormone synthesis, secretion and action",37/119,1.1834297432982051e-41,2.0763812768777603e-40,0,0,41.27294384571753,3889.46201847029,SHC1;IRS4;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;IRS2;ITPR3;PIK3R2;PIK3R1;PIK3CB;GNAI1;CRKL;GNAI2;NRAS;GNA11;PLCG2;PLCG1;HRAS;PRKCG;PRKCB;PRKCA;PTK2;PLCB3;PLCB4;PIK3CA;GNAQ;GRB2;KRAS;RAF1;PLCB1;SOS1;CRK;PLCB2;SOS2;BCAR1
GO_Biological_Process_2021,Fc epsilon RI signaling pathway,31/68,2.827054928550297e-41,4.546846676751727e-40,0,0,74.72679466797113,6976.998202982127,PIK3CD;PIK3R3;PIK3R2;PIK3CB;PIK3R1;NRAS;INPP5D;RAC2;PLCG2;RAC3;FYN;RAC1;PLCG1;HRAS;VAV3;LYN;SYK;PDPK1;PRKCA;GAB2;VAV1;VAV2;PIK3CA;BTK;LCP2;GRB2;KRAS;RAF1;SOS1;SOS2;LAT
KEGG_2021_Human,Fc epsilon RI signaling pathway,31/68,2.827054928550297e-41,4.546846676751727e-40,0,0,74.72679466797113,6976.998202982127,PIK3CD;PIK3R3;PIK3R2;PIK3CB;PIK3R1;NRAS;INPP5D;RAC2;PLCG2;RAC3;FYN;RAC1;PLCG1;HRAS;VAV3;LYN;SYK;PDPK1;PRKCA;GAB2;VAV1;VAV2;PIK3CA;BTK;LCP2;GRB2;KRAS;RAF1;SOS1;SOS2;LAT
GO_Biological_Process_2021,Fc gamma R-mediated phagocytosis,34/97,2.1573537955904713e-40,3.2028406349920066e-39,0,0,48.732343090141256,4450.945230097049,INPPL1;WAS;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;CRKL;CDC42;INPP5D;PLCG2;RAC2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;RAC1;PRKCG;LYN;VAV3;SYK;PRKCB;PRKCD;PRKCA;GAB2;VAV1;VAV2;HCK;PIK3CA;RAF1;CRK;DOCK1;LAT;ARF6
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,34/97,2.1573537955904713e-40,3.2028406349920066e-39,0,0,48.732343090141256,4450.945230097049,INPPL1;WAS;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;CRKL;CDC42;INPP5D;PLCG2;RAC2;PIP5K1A;PIP5K1B;PIP5K1C;PLCG1;RAC1;PRKCG;LYN;VAV3;SYK;PRKCB;PRKCD;PRKCA;GAB2;VAV1;VAV2;HCK;PIK3CA;RAF1;CRK;DOCK1;LAT;ARF6
KEGG_2021_Human,Human cytomegalovirus infection,44/225,1.0197173554355984e-39,1.405753211421932e-38,0,0,22.868359541011475,2053.150891591288,CALML5;ROCK1;CALML6;SRC;PXN;GNAI3;ITPR1;PIK3R3;ITPR2;PIK3CD;CALML3;PIK3R2;ITPR3;CALML4;PIK3R1;PIK3CB;GNAI1;CRKL;GNAI2;NRAS;GNA11;RAC2;RAC3;RAC1;HRAS;PRKCG;PRKCB;PRKCA;PTK2;RHOA;PLCB3;PLCB4;PIK3CA;GNAQ;CALM3;GRB2;KRAS;PLCB1;RAF1;SOS1;PLCB2;CRK;SOS2;BCAR1
GO_Biological_Process_2021,Human cytomegalovirus infection,44/225,1.0197173554355984e-39,1.405753211421932e-38,0,0,22.868359541011475,2053.150891591288,CALML5;ROCK1;CALML6;SRC;PXN;GNAI3;ITPR1;PIK3R3;ITPR2;PIK3CD;CALML3;PIK3R2;ITPR3;CALML4;PIK3R1;PIK3CB;GNAI1;CRKL;GNAI2;NRAS;GNA11;RAC2;RAC3;RAC1;HRAS;PRKCG;PRKCB;PRKCA;PTK2;RHOA;PLCB3;PLCB4;PIK3CA;GNAQ;CALM3;GRB2;KRAS;PLCB1;RAF1;SOS1;PLCB2;CRK;SOS2;BCAR1
GO_Biological_Process_2021,T cell receptor signaling pathway,34/104,3.5482000808664285e-39,4.565350770714804e-38,0,0,43.843512450851904,3881.658111683249,ITK;PIK3R3;PIK3CD;CBLB;PIK3R2;PIK3R1;PIK3CB;CDC42;NRAS;GRAP2;NCK2;FYN;PLCG1;ICOS;HRAS;NCK1;VAV3;PDPK1;RHOA;VAV1;VAV2;ZAP70;DLG1;PIK3CA;LCK;CD28;GRB2;LCP2;KRAS;PTPN6;RAF1;SOS1;SOS2;LAT
KEGG_2021_Human,T cell receptor signaling pathway,34/104,3.5482000808664285e-39,4.565350770714804e-38,0,0,43.843512450851904,3881.658111683249,ITK;PIK3R3;PIK3CD;CBLB;PIK3R2;PIK3R1;PIK3CB;CDC42;NRAS;GRAP2;NCK2;FYN;PLCG1;ICOS;HRAS;NCK1;VAV3;PDPK1;RHOA;VAV1;VAV2;ZAP70;DLG1;PIK3CA;LCK;CD28;GRB2;LCP2;KRAS;PTPN6;RAF1;SOS1;SOS2;LAT
GO_Biological_Process_2021,Yersinia infection,37/137,4.482759761758774e-39,5.40732896262152e-38,0,0,33.81283720930232,2985.693128633025,ITGB1;ROCK1;SRC;PXN;WAS;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;WASL;CRKL;CDC42;RAC2;PIP5K1A;RAC3;PIP5K1B;PIP5K1C;PLCG1;RAC1;VAV3;BAIAP2;PTK2;RHOA;VAV1;VAV2;ZAP70;PIK3CA;LCK;GNAQ;LCP2;ARHGEF7;CRK;DOCK1;LAT;BCAR1;ARF6
KEGG_2021_Human,Yersinia infection,37/137,4.482759761758774e-39,5.40732896262152e-38,0,0,33.81283720930232,2985.693128633025,ITGB1;ROCK1;SRC;PXN;WAS;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;WASL;CRKL;CDC42;RAC2;PIP5K1A;RAC3;PIP5K1B;PIP5K1C;PLCG1;RAC1;VAV3;BAIAP2;PTK2;RHOA;VAV1;VAV2;ZAP70;PIK3CA;LCK;GNAQ;LCP2;ARHGEF7;CRK;DOCK1;LAT;BCAR1;ARF6
KEGG_2021_Human,Neurotrophin signaling pathway,35/119,1.870770614661622e-38,2.123874874292312e-37,0,0,37.75729646697389,3280.047444639273,CALML5;CALML6;SHC1;PIK3R3;PIK3CD;CALML3;PIK3R2;CALML4;PIK3R1;PIK3CB;CRKL;RAP1B;CDC42;NRAS;RAP1A;ABL1;PLCG2;PLCG1;RAC1;HRAS;PDPK1;PRKCD;GAB1;BRAF;PTPN11;RHOA;PIK3CA;RAPGEF1;CALM3;GRB2;KRAS;RAF1;SOS1;CRK;SOS2
GO_Biological_Process_2021,Neurotrophin signaling pathway,35/119,1.870770614661622e-38,2.123874874292312e-37,0,0,37.75729646697389,3280.047444639273,CALML5;CALML6;SHC1;PIK3R3;PIK3CD;CALML3;PIK3R2;CALML4;PIK3R1;PIK3CB;CRKL;RAP1B;CDC42;NRAS;RAP1A;ABL1;PLCG2;PLCG1;RAC1;HRAS;PDPK1;PRKCD;GAB1;BRAF;PTPN11;RHOA;PIK3CA;RAPGEF1;CALM3;GRB2;KRAS;RAF1;SOS1;CRK;SOS2
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,36/131,2.45857269527503e-38,2.636136278822671e-37,0,0,34.47894736842105,2985.830383702306,SHC1;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;NRAS;SH3BP2;PLCG2;RAC2;RAC3;FYN;PLCG1;RAC1;HRAS;PRKCG;VAV3;SYK;PRKCB;PRKCA;BRAF;PTPN11;VAV1;VAV2;ZAP70;PIK3CA;LCK;GRB2;LCP2;KRAS;PTPN6;RAF1;SOS1;HCST;SOS2;LAT
GO_Biological_Process_2021,Natural killer cell mediated cytotoxicity,36/131,2.45857269527503e-38,2.636136278822671e-37,0,0,34.47894736842105,2985.830383702306,SHC1;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;NRAS;SH3BP2;PLCG2;RAC2;RAC3;FYN;PLCG1;RAC1;HRAS;PRKCG;VAV3;SYK;PRKCB;PRKCA;BRAF;PTPN11;VAV1;VAV2;ZAP70;PIK3CA;LCK;GRB2;LCP2;KRAS;PTPN6;RAF1;SOS1;HCST;SOS2;LAT
KEGG_2021_Human,Platelet activation,35/124,9.62218964537483e-38,9.774118955564958e-37,0,0,35.62703878216745,3036.640783779217,ITGB1;ROCK1;SRC;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;ITPR3;PIK3R2;PIK3R1;PIK3CB;PRKCZ;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;RAP1B;RAP1A;PLCG2;FYN;LYN;PRKCI;SYK;ITGA2;RHOA;PLCB3;PLCB4;PIK3CA;GNAQ;BTK;LCP2;PLCB1;PLCB2
GO_Biological_Process_2021,Platelet activation,35/124,9.62218964537483e-38,9.774118955564958e-37,0,0,35.62703878216745,3036.640783779217,ITGB1;ROCK1;SRC;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;ITPR3;PIK3R2;PIK3R1;PIK3CB;PRKCZ;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;RAP1B;RAP1A;PLCG2;FYN;LYN;PRKCI;SYK;ITGA2;RHOA;PLCB3;PLCB4;PIK3CA;GNAQ;BTK;LCP2;PLCB1;PLCB2
GO_Biological_Process_2021,ErbB signaling pathway,31/85,1.5947657410770798e-37,1.5389489401393822e-36,0,0,51.15753309870957,4334.522610460287,SHC1;SRC;PIK3CD;PIK3R3;CBLB;PIK3R2;PIK3CB;PIK3R1;CBL;CRKL;NRAS;NCK2;ABL1;PLCG2;ABL2;PLCG1;HRAS;NCK1;PRKCG;PRKCB;GAB1;PRKCA;BRAF;PTK2;PIK3CA;GRB2;KRAS;RAF1;SOS1;CRK;SOS2
KEGG_2021_Human,ErbB signaling pathway,31/85,1.5947657410770798e-37,1.5389489401393822e-36,0,0,51.15753309870957,4334.522610460287,SHC1;SRC;PIK3CD;PIK3R3;CBLB;PIK3R2;PIK3CB;PIK3R1;CBL;CRKL;NRAS;NCK2;ABL1;PLCG2;ABL2;PLCG1;HRAS;NCK1;PRKCG;PRKCB;GAB1;PRKCA;BRAF;PTK2;PIK3CA;GRB2;KRAS;RAF1;SOS1;CRK;SOS2
GO_Biological_Process_2021,Axon guidance,39/182,7.165986611341779e-37,6.585882933280777e-36,0,0,25.10243277848912,2089.182668684373,ITGB1;ROCK1;SRC;GNAI3;PIK3R3;ILK;PIK3CD;PARD6G;PIK3R2;PIK3R1;PIK3CB;PRKCZ;GNAI1;GNAI2;CDC42;NRAS;PARD6B;PARD6A;RRAS;ABL1;PLCG2;NCK2;RAC2;RAC3;FYN;PLCG1;RAC1;HRAS;NCK1;PDPK1;PRKCA;PTPN11;PTK2;RHOA;PIK3CA;PARD3;RASA1;KRAS;RAF1
KEGG_2021_Human,Axon guidance,39/182,7.165986611341779e-37,6.585882933280777e-36,0,0,25.10243277848912,2089.182668684373,ITGB1;ROCK1;SRC;GNAI3;PIK3R3;ILK;PIK3CD;PARD6G;PIK3R2;PIK3R1;PIK3CB;PRKCZ;GNAI1;GNAI2;CDC42;NRAS;PARD6B;PARD6A;RRAS;ABL1;PLCG2;NCK2;RAC2;RAC3;FYN;PLCG1;RAC1;HRAS;NCK1;PDPK1;PRKCA;PTPN11;PTK2;RHOA;PIK3CA;PARD3;RASA1;KRAS;RAF1
